sourceKey,sku,barcode,productName,brandName,categoryName,unitType,taxRate,currency,listPrice,stockQuantity,stockStatus,imageUrl
"mirsan-efiyat","353","","ALÜMİNYUM GÖVDE MİNİ HAVA POMPASI MRS-EP005","MRSMAX","El Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/353/2ch23hf2.jpeg?revision=1760776749"
"mirsan-efiyat","352","","ALÜMİNYUM GÖVDE EL POMPASI MRS-EP002","MRSMAX","El Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/352/23fh2h3f23f.jpeg?revision=1760776717"
"mirsan-efiyat","351","","DEMİR GÖVDE EL POMPASI MRS-EP003","MRSMAX","El Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/351/23u32tug23.jpeg?revision=1760776699"
"mirsan-efiyat","350","","ALÜMİNYUM GÖVDE BASINÇ GÖSTERGELİ EL POMPASI MRS-EP001","MRSMAX","El Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/350/12f12chj1v1n2v.jpeg?revision=1760776648"
"mirsan-efiyat","349","","PREMİUM HASSAS BASINÇ GÖSTERGELİ EL POMPASI MRS-EP004","MRSMAX","El Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/349/12fh12fh12f1.jpeg?revision=1760776620"
"mirsan-efiyat","348","","B20 VALFLİ YÜKSEK BASINÇ GÖSTERGELİ AYAK POMPASI MRS-AP006","MRSMAX","Ayak Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/348/12dh12fh12f123.jpeg?revision=1760776580"
"mirsan-efiyat","347","","B20 VALFLİ BASINÇ GÖSTERGELİ AYAK POMPASI MRS-AP005","MRSMAX","Ayak Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/347/123fk12jg1v1.jpeg?revision=1760776528"
"mirsan-efiyat","346","","YÜKSEK BASINÇLI İNCE PİSTON AYAK POMPASI MRS-AP001","MRSMAX","Ayak Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/346/12d12hd12d.jpeg?revision=1760776446"
"mirsan-efiyat","345","","YÜKSEK BASINÇLI KALIN PİSTON AYAK POMPASI MRS-AP002","MRSMAX","Ayak Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/345/12f412f12.jpeg?revision=1760776404"
"mirsan-efiyat","344","","PREMİUM 2X PİSTONLU YÜKSEK BASINÇLI AYAK POMPASI MRS-AP003","MRSMAX","Ayak Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/344/1231f412f412f.jpeg?revision=1760776411"
"mirsan-efiyat","343","","PREMİUM 2X PİSTONLU YÜKSEK BASINÇLI AYAK POMPASI MRS-AP004","MRSMAX","Ayak Pompaları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/343/w4ef4232f.jpeg?revision=1760776418"
"mirsan-efiyat","342","","PREMİUM 2X PİSTONLU YÜKSEK BASINÇLI ARAÇ KOMPRESÖRÜ 12V X1350-S","IBELTECH","Araç Kompresörleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/342/acaw1212k12.jpeg?revision=1760776235"
"mirsan-efiyat","341","","MİNİ ARAÇ KOMPRESÖRÜ LED AYDINLATMALI ÇANTALI 12V X1350","IBELTECH","Araç Kompresörleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/341/asjjgasga.jpeg?revision=1760776183"
"mirsan-efiyat","340","","PREMIUM ELEKTRİKLİ BAKIR SARGILI CARASKAL IBL-CLS04E","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/340/12u12duj2f.jpeg?revision=1760694658"
"mirsan-efiyat","339","","PREMIUM ELEKTRİKLİ BAKIR SARGILI CARASKAL IBL-CLS03E","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/339/12u12duj2f.jpeg?revision=1760694650"
"mirsan-efiyat","338","","PREMIUM ELEKTRİKLİ BAKIR SARGILI CARASKAL IBL-CLS02E","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/338/12u12duj2f.jpeg?revision=1760694640"
"mirsan-efiyat","337","","PREMIUM ELEKTRİKLİ BAKIR SARGILI CARASKAL IBL-CLS01E","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/337/12u12duj2f.jpeg?revision=1760694628"
"mirsan-efiyat","336","","PREMIUM ZİNCİRLİ CARASKAL IBL-CLS04","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/336/124812fj12f.jpeg?revision=1760694548"
"mirsan-efiyat","335","","PREMIUM ZİNCİRLİ CARASKAL IBL-CLS03","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/335/124812fj12f.jpeg?revision=1760694541"
"mirsan-efiyat","334","","PREMIUM ZİNCİRLİ CARASKAL IBL-CLS02","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/334/124812fj12f.jpeg?revision=1760694533"
"mirsan-efiyat","333","","PREMIUM ZİNCİRLİ CARASKAL IBL-CLS01","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/333/124812fj12f.jpeg?revision=1760694523"
"mirsan-efiyat","332","","PREMIUM ZİNCİRLİ HUBZUG IBL-HBZ02","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/332/12312d12312d32f12.jpeg?revision=1760694475"
"mirsan-efiyat","331","","PREMIUM ZİNCİRLİ HUBZUG IBL-HBZ01","IBELTECH","Caraskal ve Hubzug Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/331/12312d12312d32f12.jpeg?revision=1760694465"
"mirsan-efiyat","330","","EMNİYET KİLİTLİ KALIN ŞASE KRİKO STANDI FLA0206","IBELTECH","Kriko Standları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/330/stand281283.jpeg?revision=1760693880"
"mirsan-efiyat","329","","EMNİYET KİLİTLİ KALIN ŞASE KRİKO STANDI FLA0203","IBELTECH","Kriko Standları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/329/stand281283.jpeg?revision=1760693866"
"mirsan-efiyat","328","","KOLLU MAKAS KRİKO FLA203K","IBELTECH","Kollu Makas Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/328/12d12uf1nn.jpeg?revision=1760693808"
"mirsan-efiyat","327","","CIRCIR KOLLU MAKAS KRİKO FLA203C","IBELTECH","Kollu Makas Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/327/cas2j12231.jpeg?revision=1760693734"
"mirsan-efiyat","326","","ÇİFT PİSTONLU PROFİL ALÇAK ŞASE GARAJ KRİKO QJD64-6","IBELTECH","Garaj Krikoları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/326/gara5325823.jpeg?revision=1760693504"
"mirsan-efiyat","325","","ÇANTALI ARABALI KALIN ŞASE HİDROLİK KRİKO FLA0203K","IBELTECH","Timsah Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/325/tmsj9623936.jpeg?revision=1760694385"
"mirsan-efiyat","324","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ5002","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/324/sise8523g.jpeg?revision=1760693254"
"mirsan-efiyat","323","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ3002","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/323/sise8523g.jpeg?revision=1760693241"
"mirsan-efiyat","322","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ2002","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/322/sise8523g.jpeg?revision=1760693230"
"mirsan-efiyat","321","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ1502","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/321/sise8523g.jpeg?revision=1760693157"
"mirsan-efiyat","320","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO JY1002","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/320/sise8523g.jpeg?revision=1760693129"
"mirsan-efiyat","319","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO JY0802","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/319/sise8523g.jpeg?revision=1760693116"
"mirsan-efiyat","318","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ0602","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/318/sise8523g.jpeg?revision=1760693173"
"mirsan-efiyat","317","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ0502","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/317/sise8523g.jpeg?revision=1760693185"
"mirsan-efiyat","316","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ0402","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/316/sise8523g.jpeg?revision=1760693199"
"mirsan-efiyat","315","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO JY0302","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/315/sise8523g.jpeg?revision=1760693036"
"mirsan-efiyat","314","","ÇANTALI KALIN ŞASE HİDROLİK ŞİŞE KRİKO EBJ0202","IBELTECH","Şişe Krikolar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/314/sise8523g.jpeg?revision=1760693018"
"mirsan-efiyat","313","","BEIYUAN KOYUN KIRKMA BIÇAĞI A-LB","IBELTECH","Koyun Kırkma Bıçakları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/313/12d812fn4.jpeg?revision=1760692911"
"mirsan-efiyat","312","","BEIYUAN SB SERİSİ GENİŞ TARAK KOYUN KIRKMA BIÇAĞI 94-96-98-100-SB","IBELTECH","Koyun Kırkma Bıçakları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/312/23y4y23fb23.jpeg?revision=1760692923"
"mirsan-efiyat","311","","BEIYUAN KOYUN KIRKMA BIÇAĞI A-LB-9","IBELTECH","Koyun Kırkma Bıçakları","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/311/gk32jg2323.jpeg?revision=1760692820"
"mirsan-efiyat","310","","KOYUN KIRKMA MAKİNESİ IBL-KKM02","IBELTECH","Koyun Kırkma Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/310/xzc3j232.jpeg?revision=1760692527"
"mirsan-efiyat","309","","KOYUN KIRKMA MAKİNESİ IBL-KKM01","IBELTECH","Koyun Kırkma Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/309/xzc3j232.jpeg?revision=1760692587"
"mirsan-efiyat","308","","GRAVÜR SETİ 350 PARÇA IBL-PGS350","IBELTECH","Gravür Setleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/308/qwc213j23324124.jpg?revision=1760692343"
"mirsan-efiyat","307","","GRAVÜR SETİ 300 PARÇA IBL-PGS300","IBELTECH","Gravür Setleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/307/qwcqjhjd1212c1.jpg?revision=1760692279"
"mirsan-efiyat","306","","GRAVÜR SETİ 211 PARÇA IBL-PGS211","IBELTECH","Gravür Setleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/306/1231j2f1294.jpeg?revision=1760692126"
"mirsan-efiyat","305","","GRAVÜR SETİ 162 PARÇA IBL-PGS162","IBELTECH","Gravür Setleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/305/1232jdj12f12.jpeg?revision=1760692082"
"mirsan-efiyat","304","","GRAVÜR SETİ 40 PARÇA IBL-PGS40","IBELTECH","Gravür Setleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/304/ajwgjwg12.jpeg?revision=1760692093"
"mirsan-efiyat","303","","MATKAP DEKUPAJ APARATI JL4304A","IBELTECH","Aparat Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/303/12f12fk12.jpeg?revision=1760691748"
"mirsan-efiyat","301","","TAŞLAMA TESTERE APARATI JL9523","IBELTECH","Aparat Grubu","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/301/jkjt1j12f12.jpeg?revision=1760691703"
"mirsan-efiyat","300","","900W ELEKTRİKLİ A+ KALİTE HAVA ÜFLEME MAKİNESİ JL4014A","IBELTECH","Hava Üfleme Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/300/12512jfj21f12.jpeg?revision=1760691417"
"mirsan-efiyat","299","","600W ELEKTRİKLİ HAVA ÜFLEME MAKİNESİ JL4014","IBELTECH","Hava Üfleme Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/299/asdfafk21.jpeg?revision=1760691384"
"mirsan-efiyat","298","","500W PLANYA MAKİNESİ 82X1MM JL1900B","IBELTECH","Planya Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/298/12s1j2s1.jpeg?revision=1760691271"
"mirsan-efiyat","297","","1200W ELEKTRİKLİ KARIŞTIRICI 120MM JL1636","IBELTECH","Elektrikli Karıştırıcılar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/297/1321523d1d12.jpeg?revision=1760691171"
"mirsan-efiyat","296","","900W ELEKTRİKLİ DÖKÜM KAFA DEKUPAJ LAZERLİ TESTERE 60MM JL4304D","IBELTECH","Dekupaj Testereler","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/296/21f12j12f.jpeg?revision=1760691093"
"mirsan-efiyat","294","","750W ELEKTRİKLİ DEKUPAJ LAZERLİ TESTERE 60MM JL4304","IBELTECH","Dekupaj Testereler","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/294/fwfk2k1.jpeg?revision=1760691038"
"mirsan-efiyat","293","","1400W ELEKTRİKLİ FREZE MAKİNESİ 8MM JL3608","IBELTECH","Profil Kesme Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/293/2d12d812dj.jpeg?revision=1760690860"
"mirsan-efiyat","292","","600W ELEKTRİKLİ FREZE MAKİNESİ 6-8MM JL3709A","IBELTECH","Profil Kesme Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/292/12d8128d12.jpeg?revision=1760690868"
"mirsan-efiyat","291","","3900W ELEKTRİKLİ PROFİL KESME MAKİNESİ 335MM JL2414","IBELTECH","Profil Kesme Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/291/1231ufj12.jpeg?revision=1760690770"
"mirsan-efiyat","290","","1200W ELEKTRİKLİ DAİRESEL LAZERLİ TESTERE 185MM JL7000","IBELTECH","Profil Kesme Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/290/da21831231f.jpeg?revision=1760690724"
"mirsan-efiyat","289","","1200W ELEKTRİKLİ YATAY POLİSAJ MAKİNESİ 180MM JL5060","IBELTECH","Polisaj Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/289/1281825h1jt.jpeg?revision=1760690641"
"mirsan-efiyat","288","","900W ELEKTRİKLİ DİK POLİSAJ MAKİNESİ 150MM JL9565","IBELTECH","Polisaj Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/288/1t1h2th1.jpeg?revision=1760690240"
"mirsan-efiyat","287","","450W ELEKTRİKLİ DİK POLİSAJ MAKİNESİ 150MM JL9558","IBELTECH","Polisaj Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/287/qweuu21231.jpeg?revision=1760690252"
"mirsan-efiyat","286","","2200W ELEKTRİKLİ SPİRAL TAŞLAMA 230MM JL9020","IBELTECH","Spiral Taşlama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/286/wqr5qw.jpeg?revision=1760690051"
"mirsan-efiyat","285","","2200W ELEKTRİKLİ SPİRAL TAŞLAMA 180MM JL7020","IBELTECH","Spiral Taşlama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/285/1hch12c.jpeg?revision=1760689878"
"mirsan-efiyat","284","","840W ELEKTRİKLİ DEVİR AYARLI SPİRAL TAŞLAMA 115MM JL9555","IBELTECH","Spiral Taşlama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/284/fh3f231f32.jpeg?revision=1760689828"
"mirsan-efiyat","283","","800W ELEKTRİKLİ SPİRAL TAŞLAMA 115MM JL7-125","IBELTECH","Spiral Taşlama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/283/ahsfhahs2.jpeg?revision=1760689787"
"mirsan-efiyat","282","","750W ELEKTRİKLİ SPİRAL TAŞLAMA 115MM JL5030","IBELTECH","Spiral Taşlama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/282/jsjajfs.jpeg?revision=1760689671"
"mirsan-efiyat","281","","ELEKTRİKLİ DARBELİ MATKAP LJ6412","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/281/mtkp5125712.jpeg?revision=1760437871"
"mirsan-efiyat","280","","ELEKTRİKLİ DARBELİ MATKAP LJ6501","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/280/mtkp12312341254.jpeg?revision=1760437854"
"mirsan-efiyat","279","","ELEKTRİKLİ DARBELİ MATKAP LJ6001","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/279/mtkp123123.jpeg?revision=1760437810"
"mirsan-efiyat","278","","ELEKTRİKLİ DARBELİ MATKAP L13RE","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/278/mtkp1112.jpeg?revision=1760437776"
"mirsan-efiyat","277","","ELEKTRİKLİ KANAL AÇMA MAKİNESİ 230-1","IBELTECH","Kanal Açma Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/277/knlacma291391.jpg?revision=1760437708"
"mirsan-efiyat","276","","ELEKTRİKLİ DUVAR ZIMPARA MAKİNESİ ZY-DWS-230F1","IBELTECH","Duvar Zımpara Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/276/zmpr213123.jpg?revision=1760437654"
"mirsan-efiyat","275","","PRO SERİSİ ELEKTRİKLİ BOYA VE HARÇ KARIŞTIRICI JL1636 PRO","IBELTECH","Elektrikli Karıştırıcılar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/275/krsatr12312.jpeg?revision=1760437341"
"mirsan-efiyat","274","","PRO+ SERİSİ ELEKTRİKLİ BOYA VE HARÇ KARIŞTIRICI JL2638 PRO+","IBELTECH","Elektrikli Karıştırıcılar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/274/karstrc21.jpeg?revision=1760437292"
"mirsan-efiyat","273","","BENZİNLİ ÇİT-KAZIK ÇAKMA MAKİNESİ JH-55","IBELTECH","Benzinli Hiltiler","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/273/1212dy1hhn1.jpeg?revision=1760437160"
"mirsan-efiyat","272","","32.7CC BENZİNLİ KIRICI MATKAP JH-55 HİLTİ","IBELTECH","Benzinli Hiltiler","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/272/ewf3u2uf32.jpeg?revision=1760437144"
"mirsan-efiyat","271","","65MM ELEKTRİKLİ 1400W KIRICI-DELİCİ HİLTİ SJ-65","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/271/asca12.jpeg?revision=1763383433"
"mirsan-efiyat","270","","28MM ELEKTRİKLİ KIRICI-DELİCİ HİLTİ IBL-EKD-03","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/270/grdkgkre.jpeg?revision=1763383448"
"mirsan-efiyat","269","","26MM ELEKTRİKLİ KIRICI-DELİCİ HİLTİ IBL-EKD-02","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/269/fwfe32.jpeg?revision=1763383458"
"mirsan-efiyat","268","","24MM ELEKTRİKLİ KIRICI-DELİCİ HİLTİ IBL-EKD-01","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/268/ascascaj2.jpeg?revision=1763383470"
"mirsan-efiyat","267","","28MM ELEKTRİKLİ KIRICI-DELİCİ HİLTİ IBL-EKD-05","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/267/vsd555e.jpeg?revision=1763383477"
"mirsan-efiyat","266","","26MM ELEKTRİKLİ KIRICI-DELİCİ HİLTİ IBL-EKD-04","IBELTECH","Elektrikli Matkaplar","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/266/vsd555e.jpeg?revision=1763383487"
"mirsan-efiyat","265","","PRO 21V AKÜLÜ SETLİ MATKAP BX8017M","IBELTECH","Akülü Vidalama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/265/ilk-sayfa-2025-katalog-6-pdf-sayfa-1-goruntu-0006.jpg?revision=1760100842"
"mirsan-efiyat","264","","PRO 21V AKÜLÜ MATKAP BX8017S","IBELTECH","Akülü Vidalama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/264/ilk-sayfa-2025-katalog-6-pdf-sayfa-1-goruntu-0008.jpg?revision=1760100787"
"mirsan-efiyat","263","","PRO 18V AKÜLÜ MATKAP BX8018","IBELTECH","Akülü Vidalama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/263/ilk-sayfa-2025-katalog-6-pdf-sayfa-1-goruntu-0001.jpg?revision=1760100685"
"mirsan-efiyat","262","","AKÜLÜ ARMUT MODEL SETLİ MATKAP BX8012M","MRSMAX","Akülü Vidalama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/262/ilk-sayfa-2025-katalog-5-pdf-sayfa-1-goruntu-0003.jpg?revision=1760100513"
"mirsan-efiyat","261","","AKÜLÜ ARMUT MODEL MATKAP BX8012S","MRSMAX","Akülü Vidalama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/261/ilk-sayfa-2025-katalog-5-pdf-sayfa-1-goruntu-0005.jpg?revision=1760100474"
"mirsan-efiyat","260","","AKÜLÜ DARBELİ MATKAP BX8015M","MRSMAX","Akülü Vidalama Makineleri","ADET","20.00","TRY","0.0000","0","out_of_stock","https://www.mir-san.com.tr/idea/rf/96/myassets/products/260/ilk-sayfa-2025-katalog-5-pdf-sayfa-1-goruntu-0002.jpg?revision=1760100386"
